District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Solapur,Pearl Millet,PEARL MILLET YIELD (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",634.7959239578076,0.9515006227047057,14.921583807041968,3.703141795104687,25.195156755968153
Solapur,Maize,MAIZE AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",1.0814557482165905,0.9889460934672911,0.7549282989480761,4.338343316082556,1.0399306458685553
Solapur,Maize,MAIZE PRODUCTION (1000 tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",1.0419083858714235,0.998321203330531,0.7150507360405167,2.672543628390907,1.0207391370332695
Solapur,Maize,MAIZE YIELD (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",1184.8365829944332,0.9926147687010757,25.04193218111582,1.537284027298792,34.421455271304744
Solapur,Chickpea,CHICKPEA AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",3.5797793560725832,0.9473945467470509,1.0688232388193242,2.423457897620874,1.8920304849744316
Solapur,Chickpea,CHICKPEA PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.8219574397906516,0.9902741198694828,0.617176176111502,2.862930292979998,0.9066186848894366
Solapur,Chickpea,CHICKPEA YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",38.011406963532416,0.9982698794159427,4.803120494343173,0.9722882284772973,6.165339160462498
Solapur,Pigeonpea,PIGEONPEA AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.4863677521792816,0.9966351916515899,0.3776653989085972,1.1348864383140063,0.69740071134125
Solapur,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.09064061242497728,0.9972360095505488,0.17279837118633704,1.2741105268950945,0.30106579417957346
Solapur,Pigeonpea,PIGEONPEA YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",117.48054585303129,0.9917726805748028,8.370660764337186,2.710434385963004,10.838844304308061
Solapur,Minor Pulses,MINOR PULSES AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",4.432109120541819,0.9947100435638347,1.3575804374468037,3.4656787629644907,2.105257495068434
Solapur,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.10405485514196706,0.9954015202804317,0.1469462715524075,1.0099769210582707,0.32257534800720133
Solapur,Minor Pulses,MINOR PULSES YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",46.91472497594245,0.9955373472557596,5.678596642360224,1.7583549359508848,6.849432456484438
Solapur,Groundnut,GROUNDNUT AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",7.488195510765082,0.9810039905907465,1.8641448241954186,7.840553376581899,2.736456743813993
Solapur,Groundnut,GROUNDNUT PRODUCTION (1000 tons),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",27.37979591949988,0.9434147143154423,2.6902989257411805,8.230397544763521,5.232570679837959
Solapur,Groundnut,GROUNDNUT YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",2893.3526253159503,0.980826309867139,25.601884216811115,1.900564892116611,53.78989333802355
Solapur,Sesamum,SESAMUM AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.00013385936086647766,0.9999649415959635,0.010804965827109549,inf,0.011569760622695598
Solapur,Sesamum,SESAMUM PRODUCTION (1000 tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.1}",1.868146266992037e-16,0.9999999999999992,1.3515864765106739e-08,inf,1.3668014731452542e-08
Solapur,Sesamum,SESAMUM YIELD (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",10.793575173366575,0.9976805242067079,2.0659656696003994,1.1757517912735047,3.285357693367128
Solapur,Oilseeds,OILSEEDS AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",7.651999201220748,0.9961993797478502,1.955985778189529,2.815418592437546,2.766224719942461
Solapur,Oilseeds,OILSEEDS PRODUCTION (1000 tons),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",76.96077662156272,0.9486135417105778,4.284001005020108,4.25715608864091,8.772729143291881
Solapur,Oilseeds,OILSEEDS YIELD (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",320.8832301794077,0.9912783765709491,12.756168098405821,2.368074859347487,17.913213842842598
Solapur,Sugarcane,SUGARCANE AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",44.77885124188878,0.9795679942972859,4.513519959427833,5.5832447606653925,6.691700175731784
Solapur,Sugarcane,SUGARCANE PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",2500.1031051598443,0.9815299801713837,28.242912312619627,4.61187733162125,50.00103104096799
Solapur,Sugarcane,SUGARCANE YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",9038.650728639446,0.9942055098801185,51.71881540115919,0.5640485576531732,95.07181879315998
Solapur,Cotton,COTTON AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.00017786124909603327,0.9999901549811799,0.007009826962340608,0.1679336109647362,0.013336463140429447
Solapur,Cotton,COTTON PRODUCTION (1000 tons),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",3.807197545526194e-05,0.9999640100857025,0.005570679766405114,inf,0.006170249221487082
