District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Sangli,Weather,Irrigated Area,"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 1000}",3.1865907843016004,0.999342424159648,1.2069559328693666,1.5359192506336317,1.785102457648188
Sangli,Weather,Annual Rainfall,"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 1000}",250.07854906087323,0.9874933851751758,11.203254136530829,1.7069914214812458,15.8138720451657
Satara,Rice,RICE AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.01, 'svr__C': 1000}",0.011068793374573543,0.9997529834012683,0.08880474531026811,0.23133875675129642,0.1052083331992934
Satara,Rice,RICE PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 500}",0.13931362690969024,0.9996347989762105,0.31585544685460254,0.5243880015956077,0.3732474071037738
Satara,Rice,RICE YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 1000}",2498.051326504483,0.9835103830055417,25.991977793961226,1.1719059490017856,49.980509466235766
Satara,Wheat,WHEAT AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.2, 'svr__C': 1000}",0.016997307755550365,0.999708768870232,0.10156432437111042,0.32618913188532456,0.13037372340909179
Satara,Wheat,WHEAT PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.2, 'svr__C': 1000}",0.055196538678119106,0.9998729931696639,0.213985278562332,0.7157588480964492,0.23493943619179625
Satara,Wheat,WHEAT YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 'scale', 'svr__epsilon': 0.2, 'svr__C': 1000}",134.23433219042857,0.9991307678256118,8.306515977028404,0.7184978309312126,11.585954090640467
Satara,Sorghum,SORGHUM AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.2, 'svr__C': 500}",0.19336042738995707,0.999794964405274,0.3107905070739114,0.14414159887524355,0.43972767412337954
Satara,Sorghum,SORGHUM PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.2, 'svr__C': 1000}",0.24742569360416927,0.9999157136573026,0.3786279184473513,0.19557290752835405,0.49741903220943334
Satara,Sorghum,SORGHUM YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 500}",145.69853642546295,0.9963318947145228,6.7124823627158525,0.6181688547309383,12.070564875989149
Satara,Pearl Millet,PEARL MILLET AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 500}",0.029017266362364357,0.9999722601426078,0.14975389389297983,0.2974428371433187,0.17034455190103484
Satara,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.001, 'svr__C': 1000}",0.022136232174956715,0.9999401456068565,0.12972456074318084,0.6514286870218019,0.14878249955877443
Satara,Pearl Millet,PEARL MILLET YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",22.090947298951026,0.9992583141581636,4.064415666663354,1.2049114821011124,4.70010077540376
Satara,Maize,MAIZE AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 1000}",0.0004794387930877855,0.9999905270911229,0.016318740022436436,0.3881091215834879,0.021896090817490357
Satara,Maize,MAIZE PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",0.11264535137655551,0.9994438968781492,0.24190205092747744,6.28042244682274,0.3356268037218653
Satara,Maize,MAIZE YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.001, 'svr__C': 1000}",2762.1182486282664,0.9832408024684451,23.45309486568472,1.1603035949368659,52.5558583663921
Satara,Chickpea,CHICKPEA AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 'auto', 'svr__epsilon': 0.001, 'svr__C': 500}",0.0025873583540696275,0.9999365740760043,0.022079108177045725,0.08026649392553878,0.05086608255084745
Satara,Chickpea,CHICKPEA PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.001, 'svr__C': 500}",9.849377930929156e-05,0.9999955597066705,0.007158397932404884,0.054243360341642594,0.009924403221821025
Satara,Chickpea,CHICKPEA YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.01, 'svr__C': 1000}",1.704062042255818,0.999765417967866,1.0937498538116766,0.2049888645121492,1.3053972737277406
Satara,Pigeonpea,PIGEONPEA AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",0.00022731041434515708,0.9999414796592856,0.006134396905278889,0.15353696697743063,0.015076817115862257
Satara,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.01, 'svr__C': 1000}",5.665424072723176e-05,0.9999861231515628,0.005494512404856231,inf,0.007526901137070405
Satara,Pigeonpea,PIGEONPEA YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.5, 'svr__C': 1000}",1237.1749310379753,0.9837951747073034,15.107035472239494,2.0892225568960243,35.173497566178646
