District,Year,Area,Production,Yield,Irrigated Area,Annual Rainfall,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),FOREST AREA (1000 ha),BARREN AND UNCULTIVABLE LAND AREA (1000 ha),LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),CULTIVABLE WASTE LAND AREA (1000 ha),PERMANENT PASTURES AREA (1000 ha),OTHER FALLOW AREA (1000 ha),CURRENT FALLOW AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),Min Temp (Centigrate),Max Temp (Centigrate),Precipitation (mm),Evapotranspiration (mm)
Chandrapur,2021,884.3110778111102,623.4672000161202,13724.280918107266,110.7588445176998,1120.5709914964782,59237.05476171851,62.348163003096026,93.53730918903901,75.93092248080202,27129.039893981833,27.079187188202283,42.79499199668018,38.028548603786085,5423.719748632062,7.1425662835649835,9.052175743677445,7.684381919052738,87043.29812621264,137.09668634245452,1482.7205119225757,39.72228562777269,179.31302185749408,58.57500165288571,106.51416735929165,25.23545896629293,56.23729317370777,640.4768043753567,752.3949320357593,118.23712590430604,22.756821558579958,33.553844189714276,1399.109619405005,887.4401577265992
Chandrapur,2022,880.9531394550977,613.6414081361412,13724.280743536,110.758851358724,1118.0922361668154,58619.04932994985,62.34816310993467,92.5754406203904,74.8367294342482,26850.731379997243,26.765765015972214,42.80858613647612,37.96334599515836,5519.599748490587,7.276030659151092,8.80003636618225,7.475746984620999,85494.78160503806,134.44515559163662,1482.139334209797,39.679148498385075,180.69179650016332,58.11840720816892,108.85701639777889,25.23545945269833,55.35963510669238,641.3146921945068,752.3336230451911,118.0947378389082,22.918528141319907,33.5520695129168,1391.1254592990854,887.4401507232429
Chandrapur,2023,877.5952010990852,605.7028184791925,13724.28074351446,110.75885135956824,1115.6135143687372,57571.61612379363,62.348163109947855,90.93791327588018,73.2528766276937,26435.97502192362,26.505405239245402,42.62979835368269,37.63988538341039,5615.479755683455,7.442283001976563,8.527592735464417,7.249957171063217,83482.19843358177,131.07549465837457,1481.527485679615,39.63564909729656,182.0705711428326,57.49690504147131,111.74089853025825,25.23545945275836,54.445117358037194,642.0609552077091,752.0021244175059,117.90989851705586,23.060731260517105,33.54941947666631,1382.842772756721,887.4401507223786
Chandrapur,2025,870.8793243870603,595.2441379104357,13724.28074351446,110.75885135956825,1110.6561378357503,54399.559414657575,62.348163109947855,85.96116393615216,68.88266620241072,25253.81499559981,26.132010373559005,41.6651973027251,36.26237427648302,5807.239748066162,7.855427771393568,7.947336969202389,6.7683271790139825,78358.17934750588,122.66573064353213,1480.2750914381422,39.55060154032903,184.82812042817108,55.862709939786605,118.74146282483008,25.235459452758363,52.521010861870764,643.3274538813615,750.6956377363633,117.43577447226386,23.271074538987627,33.54171531418585,1366.3539351305378,887.4401507223786
Chandrapur,2030,854.0896322755066,593.8218502697074,13724.28074351446,110.75885135956825,1098.2624617821907,43280.42737723558,62.348163109947855,68.43296180654364,54.68317686489997,21075.996117788203,25.816814698690067,36.21197123103508,29.910011760483393,6286.639747358786,9.103269924076635,6.545309078388737,5.602092872010318,62920.84669519574,97.99057391171232,1477.5482339615594,39.38298480829668,191.72199380322508,51.48588151052906,137.4326173449114,25.235459452758363,47.54875661584053,645.6444138711886,745.7140827021776,115.96531129137783,23.31644392977602,33.51340589424485,1332.9008604106427,887.4401507223786
Chandrapur,2035,837.2999403296985,608.9345453816649,13724.28074351446,110.75885135956825,1085.8689198549694,33326.00509600501,62.348163109947855,52.678131415097496,42.48372336988683,16782.449768183138,25.868120914006628,29.111404661956072,22.954638312281833,6766.039746651411,10.180120234274975,5.542528265439596,4.7655771076361555,50086.57273807817,78.01772405501299,1475.9260304743327,39.30846393557954,198.6158671782791,50.16758115577909,148.10235249957523,25.235459452758363,43.39065647757255,647.2515783970483,741.4554012021406,114.68493324906751,22.89921470103256,33.484674653564866,1315.1142811228563,887.4401507223786
Chandrapur,2040,820.5102482181449,623.0808328788578,13724.28074351446,110.75885135956825,1073.4752438014095,27559.742587713852,62.348163109947855,43.530241818665154,35.573535624037746,13572.628890246162,25.93050194224946,23.607751307355144,18.172391437643213,7245.439753278377,10.82315222006356,5.006662251552274,4.3168373821782415,42762.477091927205,66.90217393842022,1475.2322473654613,39.29801193795119,205.50974039162534,52.028850176466236,149.51565529393935,25.235459452758363,40.80926747614129,648.2694027307292,739.2133019275212,113.92041697804046,22.45119836879154,33.46547284954233,1308.4901508149735,887.4401507223786
Chandrapur,2045,803.7205561065913,630.8642100541966,13724.28074351446,110.75885135956825,1061.0816012794344,25152.88304268039,62.348163109947855,39.707011324683805,32.739706606016114,11700.56427281362,25.945381850964434,20.657764634809148,15.765646014154619,7724.8397525710025,11.107759199264285,4.785009860032317,4.130311421643867,39644.11614883601,62.2876512562427,1475.0090889392213,39.306795432255456,212.40361360497158,54.44930102223481,147.3908697039074,25.235459452758363,39.60647248239559,648.7779162692055,738.3896312003092,113.5828275003897,22.18672125235465,33.45622366235398,1306.746238933405,887.4401507223786
Chandrapur,2050,786.9308643265289,633.8969623551258,13724.28074351446,110.75885135956825,1048.687992289044,24395.909031616196,62.348163109947855,38.503995148961174,31.863486266049907,10849.017257073043,25.942001344748086,19.500289194584834,14.825700915064965,8204.239751863626,11.204114169122027,4.712866468717793,4.069263974611024,38613.70735279221,60.79998108512127,1474.9538046327216,39.313864026349954,219.2974869800256,55.914974920838496,145.6215273752522,25.235459452758363,39.17885085958031,648.9718793539203,738.1718917087313,113.46888327379537,22.081813877198087,33.452884709469856,1306.4408525012489,887.4401507223786
Dhule,2018,1071.4410570724556,1187.365833945274,28287.15301529531,49.014425532868394,603.6380963014428,79163.05381920273,61.2097340385521,108.62957950552246,91.44015443511329,27750.18822003645,22.204344497722655,41.573240613269206,30.932126384914568,29097.574431986213,19.496542123138283,45.716779216788666,34.9340783906877,129246.82720647274,175.11343172208154,552.8014951070026,68.63945997821953,35.01835602780289,5.668841810406433,49.83734388496172,17.337080343186155,11.296306440404544,713.1068883863778,868.9056305405174,130.60276647347388,21.174829896688887,34.71687417416493,733.020585509451,612.700156369812
Dhule,2019,1059.32027740676,1200.789135002679,28517.430348801736,64.13484464510783,617.2567633303374,80802.99189431478,63.42820606916658,110.8677369257418,93.25403839689832,26770.78732954045,22.20434460266127,40.780303977283644,31.527183835521413,30152.072187589656,19.6030179325517,49.248425716539984,37.346935078417815,126778.88791545836,178.72448441733746,553.4357668731922,62.10623353835298,36.78808354271651,5.999597369537385,49.83410349170075,17.656136152362294,10.25955384574706,711.529593401701,871.5900046491071,131.95325640718843,21.249879378377063,34.7300760549271,736.7294181882435,592.9853240865415
Dhule,2020,1044.624971550191,1214.212363294021,28747.707682308162,64.88764598519965,617.9516960187126,82442.9168462244,63.54362831267572,113.10589537459609,95.06792225414164,25844.26444748164,22.20434460267422,39.74167977324477,32.12224132492694,31076.351381967477,19.631310913797318,52.82389576693208,39.829004672707825,123606.4114363558,182.33553711259339,554.0916526939774,61.78062510678847,38.571018294542675,6.016462634333543,49.95135399963075,17.67237003128997,10.20635533706018,709.9983617001352,874.2743787576968,133.25084677201417,21.304605237866454,34.73793648918636,740.4382531854019,591.9706682881614
Dhule,2021,1028.2084421268974,1227.6355915853633,28977.98394619499,64.89271832073004,617.956393954354,84082.85492133643,63.54441057944298,115.34405279481541,96.88180611138495,25041.016634125845,22.20434460267422,38.51059914037825,32.717298814332466,31855.386742964743,19.587603103006174,56.346589490706755,42.314987988574856,119876.50860339112,185.9465895968657,554.7597485471691,61.77843101445143,40.313715821106825,6.016576638006053,50.174800096971225,17.67247973702974,10.205995438411977,708.546101451776,876.9587544042733,134.46883824866808,21.337864153574035,34.74038455305368,744.1470870233773,591.9638010748531
Dhule,2022,1010.9472360085788,1241.0588926427681,29208.26021008182,64.89272294610133,617.9563982402334,85722.79299644848,63.544411293340836,117.58221098651096,98.69568996862824,24410.982801071077,22.20434460267422,37.14097509540122,33.31235626493931,32474.283214554373,19.479626136299085,59.70817793911703,44.727597355962715,115739.7585397622,189.5576422921216,555.4299068498683,61.778429013680935,41.96001674304877,6.016576742009224,50.48256325020632,17.672479837108327,10.205995110047828,707.2015380275855,879.6431300508498,135.5777740965624,21.349670493965938,34.737531340823885,747.8559197021697,591.9637948089937
Dhule,2023,993.6877616565034,1254.4821209341103,29438.538613207842,64.89272294667215,617.9563982407623,87362.72961342693,63.544411293428944,119.82036840673028,100.5095739304133,23981.2578042735,22.20434460267422,35.684470395605615,33.907413715546156,32919.325302283185,19.316226346839443,62.795929592619544,46.98309191993525,111342.14819569125,193.16869498737753,556.0918047008635,61.778429013434014,43.45423591876518,6.0165767420220595,50.847786353386155,17.672479837120676,10.2059951100073,705.9881134856771,882.3275043516878,136.54728056303978,21.34111165826391,34.729657344554184,751.564751221779,591.9637948082204
Dhule,2025,962.140873864588,1281.328577516795,29899.0922106011,64.89272294667215,617.9563982407623,90642.59409858218,63.544411293428944,124.2966842758039,104.1373416448999,23719.075497933114,22.20434460267422,32.69297543116293,35.09752869435721,33245.997518924705,18.86151567822849,67.72401124879289,50.692642259740744,102287.84786979512,200.39080037788938,557.3518244998102,61.778429013434014,45.78544190178603,6.01657674202206,51.63449176725038,17.672479837120676,10.2059951100073,704.0180467251765,887.6962556448409,137.95477479468872,21.271666223323617,34.70068512377348,758.9824212160959,591.9637948082204
Dhule,2030,921.1232388357204,1348.444773548053,31050.47673889403,64.89272294667215,617.9563982407623,98842.26989280636,63.544411293428944,135.48747343417045,113.20676103565818,24887.6711890513,22.20434460267422,26.16021498264265,38.072815986190115,30761.588979565357,17.410265253085637,69.67839137954381,52.67455102015494,82334.47305902667,218.4460632212182,559.8025879901594,61.778429013434014,46.422318341305925,6.01657674202206,52.84341752923274,17.672479837120676,10.2059951100073,701.8591878740872,901.1181294560114,137.62713686303312,20.942524719837408,34.5812785184464,777.52658924679,591.9637948082204
Dhule,2035,934.7532610568189,1415.5609877708268,32201.861267186967,64.89272294667215,617.9563982407623,107041.94714516416,63.544411293428944,146.67826362117196,122.27618053095819,24390.125245788047,22.20434460267422,21.98034077489465,41.048103394419066,25142.465831457455,16.174063944846083,58.128282449631506,44.53976687044002,69544.76221500688,236.50132648651416,561.0592168977302,61.778429013434014,40.48992388149959,6.01657674202206,52.26897089102532,17.672479837120676,10.2059951100073,702.4851259059022,914.5400048051687,132.66912787185288,20.678071204734255,34.45909150219586,796.070754959118,591.9637948082204
Dhule,2040,967.8539872155902,1482.6772747596629,33353.2468650995,64.89272294667215,617.9563982407623,115241.62293938833,63.544411293428944,157.86905277953852,131.34559992171646,21002.869196281677,22.20434460267422,19.707283648839528,44.02339072505065,19558.795262202795,15.453476112547362,42.894491633992814,33.30056146272182,62819.31928397643,254.55658975181015,561.4732774580118,61.778429013434014,32.80571157173735,6.01657674202206,50.93171067389735,17.672479837120676,10.2059951100073,703.8591505006785,927.961880154326,126.69442879386861,20.60208406230178,34.37919235343069,814.614920671446,591.9637948082204
Dhule,2045,992.5704753701211,1549.7933980248588,34504.63139339243,64.89272294667215,617.9563982407623,123441.30019174612,63.544411293428944,169.05984168074633,140.41501931247473,17307.216251815218,22.20434460267422,18.596288643281728,46.99867809448092,15978.826169450225,15.138872616363479,32.101869447571374,25.18410228545786,59737.24127151554,272.61185280612256,561.5347412776352,61.778429013434014,27.33308843414423,6.01657674202206,49.929900370123306,17.672479837120676,10.2059951100073,704.8320834266995,941.3837537732481,122.55101118528249,20.63024290643721,34.341561832673754,833.15908870214,591.9637948082204
Dhule,2050,1004.1137275850236,1616.909685013695,35656.01485206577,64.89272294667215,617.9563982407623,131640.96432090146,63.544411293428944,180.25063186774787,149.48443880777472,15072.01422052333,22.20434460267422,18.131091033269353,49.97396538631382,14353.834664738264,15.032470505348039,26.966387423498347,21.27906400783118,58531.7306595708,290.66711607141855,561.5181562931409,61.778429013434014,24.698511576823858,6.01657674202206,49.46881028453484,17.672479837120676,10.2059951100073,705.2731721276842,954.8056291224054,120.58928578742007,20.668943015454445,34.32820971493922,851.7032567328341,591.9637948082204
Jalgaon,2018,1148.4052923740098,1568.0439301270496,30490.155630049085,-27.815639365695176,638.0987235128345,115375.5580936863,49.63558504098252,135.51867468160975,106.33778003576363,52482.1051391543,23.173097475064214,61.80673841245935,42.34233042695317,60276.78912184616,33.15661365819656,71.20868991505026,50.12626462395931,226041.61466143272,269.1059317050665,156.6847983704501,78.81277902412663,14.97124927570244,7.2287460346161065,34.43554204736007,3.5650723076286495,7.060601251003745,847.326750687546,1132.4503706871794,133.26612509510474,21.01305341351468,34.9989667570276,822.0343560404376,704.4392182992201
Jalgaon,2019,1149.5869674901237,1586.5055088337763,30763.795942088276,-26.551982797112913,697.9741358152755,117623.40630401959,49.35310677678882,138.1407441755385,108.3771046566175,53539.300573671964,23.51347831810524,63.04624795341846,43.15917233292046,59372.18288258242,35.56235161265183,70.21543044148045,48.6567081304261,230602.96581873705,274.5277294951784,157.1742383368959,78.28151601003283,14.950030858294788,7.421229662345437,33.81332309186263,3.419617615160597,7.064228198075871,846.7112769548215,1125.590928685138,132.47762638996582,21.033169507881865,35.01347947539207,823.7531776671356,676.5320417393284
Jalgaon,2020,1151.3920529610373,1604.967087720006,31037.436473746482,-23.72043874878625,701.0282330788905,119871.25465231786,49.07062126993412,140.76281237171418,110.41642945466114,54596.495938733264,23.53000541100123,64.28576273627772,43.97601423888775,58175.01440003395,38.215255865335806,68.87168014031982,46.92213354731757,235164.33506092458,279.94950603417203,157.7160021029238,78.25456952456715,14.9100581354903,7.572777098509966,33.1911016037769,3.27416309993787,7.093218022178637,846.0536322057981,1119.8058718302232,131.82125868869144,21.053285964209895,35.02147233254208,825.4719992938335,675.1166921915728
Jalgaon,2021,1153.7901424536528,1623.4286649907071,31311.07693219835,-19.543707282341387,701.0488785065534,122119.10306959863,48.78813938440992,143.38488186564294,112.45575419364152,55653.69081759999,23.53011637758289,65.52527227723684,44.792856627518574,56741.13971778461,41.01195086606643,67.24119992927717,45.00134505599803,239725.6681333457,285.3712825731657,158.28945443107983,78.25438750671995,14.847553744342383,7.680031893490561,32.56887758310287,3.1287085847151426,7.142246615272289,845.3608907708254,1114.9652891958174,131.28262151923198,21.073402179230698,35.02293844134176,827.1908206278207,675.1071318366181
Jalgaon,2022,1156.7387223688738,1641.8902422614078,31584.71724423754,-14.262857583183603,701.0488973410326,124366.95148687939,48.50565749888571,146.00695006181866,114.4950788144954,56710.88562701036,23.530116478722764,66.7647870600961,45.60969853348587,55125.83108816292,43.83361485834236,65.38767278768708,42.97062999903047,244287.03737553323,290.79308036327745,158.87436016796323,78.25438734068513,14.760260053845064,7.743160313580987,31.94665862760543,2.983254069492416,7.205886977987065,844.6407871843736,1110.9102008865452,130.8437832520791,21.093518635558727,35.01807856935728,828.9096422545186,675.1071231157625
Jalgaon,2023,1160.1820972875842,1660.3518209681347,31858.35762948307,-8.126450753602356,701.048897343357,126614.79983517768,48.22317199203101,148.6290195557474,116.53440349441252,57768.08106152802,23.530116478735245,68.00429660105522,46.426540922116686,53381.343382529005,46.554768034984676,63.37185106133766,40.899991426875786,248848.37044795434,296.2148569022711,159.4524148167646,78.25438734066464,14.647495934864493,7.765380716815038,31.324432074343104,2.8377995542696883,7.278911980325829,843.9014974574571,1107.4678600597947,130.48498477703887,21.11363485057953,35.00728410134137,830.6284632957951,675.1071231146863
Jalgaon,2025,1168.268458960705,1697.2749769455622,32405.638619593145,5.740904803934015,701.0488973433571,131110.4966697392,47.65820822098261,153.87315757029012,120.61305303143652,59882.47130545605,23.530116478735245,70.48332158011111,48.06022473405126,49688.77231043241,51.21389746455224,59.06969163405566,36.871737273931174,257971.0908474462,307.0584099802584,160.53062988827912,78.25438734066464,14.350209580723897,7.711119750925559,30.079986565583344,2.546890523824234,7.434635925246004,842.3989881480771,1101.7434642957328,129.9285259342844,21.15386740127475,34.97024876360744,834.0661062564802,675.1071231146861
Jalgaon,2030,1191.4116938052462,1789.5828690431695,33773.840619027134,40.365560385300455,701.0488973433571,142349.7384112306,46.245795172031094,166.98350244442776,130.80967649008542,65168.44660272246,23.530116478735245,76.68088501060713,52.14443522921478,40772.36975326034,54.5582444853721,48.545425191348166,29.00707953592644,280777.8466339678,334.167335177463,162.48834488309845,78.25438734066464,13.349365898384805,7.35597974732861,26.968876592566378,1.8196177483096072,7.7406318478295555,838.8722925293068,1088.4592928629588,128.77541613048692,21.254449079646825,34.82426096585305,842.660213219127,675.1071231146861
Jalgaon,2035,1210.828506863099,1881.8907582687257,35142.0427648738,63.87623306484866,701.0488973433571,153588.9804286519,44.83337850174909,180.09384764300367,141.00630000779756,70454.42252509619,23.530116478735245,82.87844385444052,56.22864620704183,33867.71508265185,46.00387966016436,40.31579840174403,24.74142466869283,303584.6024204894,361.2762391235493,163.5854242981528,78.25438734066464,12.402329973512117,7.2129132265600155,23.857766619549412,1.0923449949506452,7.848656471601165,836.2427699275104,1073.1074464149274,127.41596536057885,21.35503051671168,34.677913789888,851.254319889063,675.1071231146861
Jalgaon,2040,1222.1116990572318,1974.1986505458365,36510.24469110145,75.02295382032821,701.0488973433571,164828.2223081083,43.420965452797574,193.20419251714134,151.2029236436362,75740.39837801353,23.530116478735245,89.0760026982739,60.31285621954181,29407.614834283093,33.77382790697486,34.992783759943975,22.702159364984986,326391.3582070111,388.3851430696357,164.2980006903214,78.25438734066464,11.810787463431838,7.337953152050545,20.74665664653245,0.36507224159168494,7.845660998647373,834.7154672864908,1059.7304207838058,126.17058069088321,21.455612074430142,34.58299296041483,859.8484274371312,675.1071231146861
Jalgaon,2045,1226.8782362042173,2066.5065397713925,37878.44683694812,78.91935551772414,701.0488973433571,176067.46425654713,42.00855240384607,206.3145360935259,161.39954704322184,81026.37374473631,23.530116478735245,95.27356678400744,64.39706719736886,27036.166493853634,24.991223307382885,32.17034176353281,21.73371515144306,349198.1320784159,415.49404701572206,164.76582309165872,78.25438734066464,11.544727972726532,7.5017833450595175,17.635546673515485,-0.3622005117672771,7.823346733459962,834.0231689004817,1051.7464052650082,125.40384670943833,21.556193511494993,34.53842872173706,868.4425338143565,675.1071231146861
Jalgaon,2050,1228.3791842899261,2158.814431869,39246.64898279478,79.94336406885444,701.0488973433571,187306.70620498597,40.59613935489456,219.42488129210182,171.59617061999722,86312.34904200272,23.530116478735245,101.47113021450346,68.48127720986884,26035.79923504751,20.81317705516639,30.98380691643027,21.30994930511073,372004.88786493754,442.60297221292666,165.0067826980508,78.25438734066464,11.45477862595596,7.593980275658437,14.524431635321932,-1.0894732872819048,7.810838108083617,833.7776810227047,1048.3444140832564,125.07083164379964,21.656775189867073,34.52262341934035,877.036641069714,675.1071231146861
Kolhapur,2018,547.5728267314594,2195.068687452036,35030.06380472249,-7.177313794466947,1647.3578542835426,79316.05983763965,55.20838227236639,183.58470715284085,128.45613140635453,34828.6731221458,24.23859933558307,80.9405471657499,58.5102087137342,32795.585316359015,22.31100595428664,75.47344640645875,53.46831526276151,150998.9220104631,342.7352443835781,147.10497632512954,43.56404403373417,37.800796995972966,38.22000088524187,42.1371640386226,17.784630580299392,10.485237081119825,433.70705657923946,647.4197452027665,135.52742454565188,18.838421134195936,29.848685360318573,1845.0023506489695,791.6116573594513
Kolhapur,2019,546.5849223647297,2225.728917524745,35341.61297079145,-0.3719040358779111,1786.6293615605452,80753.50783342312,55.53155345147717,186.887360800755,130.5140940157787,35491.705297012915,24.296804584909957,82.45780941453121,59.50765501874433,33419.20945168359,22.366244041995845,76.86684974043607,54.3763128013219,153822.11013782583,348.982559537277,147.03645932991958,43.542257226974904,37.751739405309884,38.79787902841979,42.12779236595595,17.39159699528088,10.400216468108113,434.210684463039,652.5682615213948,135.77075974498035,18.8481339130013,29.857637757677253,1976.1904998455075,773.4890361678325
Kolhapur,2020,545.9688045804189,2256.389162604997,35653.16337979065,6.673587875555803,1793.5632837309843,82190.95466624375,55.7965749330681,190.1900144727544,132.57205662520286,36154.737635090685,24.355009617356146,83.97507161612721,60.50510201812402,34042.83355009966,22.421482148575866,78.26024760251713,55.28431136737289,156645.27802427002,355.2298776206907,146.98133256548041,43.52147745976347,37.713610090287624,39.43646561955465,42.13147537933557,16.99856341026237,10.323639158545,434.71431535951655,657.7168368008265,136.47307948277864,18.857846522987124,29.864019162342352,1982.9373598690293,772.5645922858638
Kolhapur,2021,545.6636410684646,2287.0492876249054,35964.71378878984,13.629086254925582,1793.6100041311,83628.40133292682,56.000590336284965,193.49266814475374,134.6300214667605,36817.76989156312,24.413214812462858,85.49233386490852,61.5025490175037,34666.45764851573,22.47672023628507,79.65365093649444,56.19231815334854,159468.44844082906,361.47719497167566,146.9431945452436,43.502024626020585,37.68291958821087,40.12962230450282,42.15112517473307,16.60553150190279,10.259578452081495,435.2179432433161,662.8653825998565,137.50318994204446,18.867559132972954,29.867738794106614,1982.9830183192412,772.5583430767682
Kolhapur,2022,545.6158387846925,2317.7095176976145,36276.264197789045,20.21921230366533,1793.6100467345902,85065.84932871028,56.14553194923262,196.7953216240713,136.68798630831813,37480.80206643024,24.471419844909047,87.00959611368981,62.49999587800947,35290.081783840316,22.531958333429685,81.04705427047176,57.10030747198427,162291.6188573881,367.72451305508935,146.92425647920018,43.48420408615335,37.65430938097663,40.869914868278755,42.1885311356233,16.212497916884278,10.211386765982306,435.72157413979363,668.0139578792882,138.72531973899936,18.877271911778315,29.868787804722505,1982.9830599788856,772.5583373757128
Kolhapur,2023,545.7795885234427,2348.3697627778665,36587.81460678824,26.231983690646867,1793.6100467398478,86503.29466629296,56.2373634277455,200.09797529607067,138.74594891774228,38143.83432290268,24.529625094235936,88.52685836247113,63.49744273851525,35913.705919164895,22.587196440009706,82.44045213255282,58.008314257959924,165114.78674383234,373.9718311385031,146.9253612360589,43.468278520044535,37.621287866529315,41.64876566589395,42.2443561459159,15.8194660085247,10.181434095709335,436.22520202359317,673.1625331587201,140.00917622120483,18.88698452176414,29.867237444828103,1982.9830599840272,772.5583373750092
Kolhapur,2025,546.5953715310217,2409.6902379308276,37210.91542478664,36.0077084047292,1793.610046739848,89378.1893287595,56.2997443555758,206.7032826159842,142.8618763687241,39469.898754242226,24.64603537600901,91.56138281284842,65.49233618177898,37160.95411599703,22.69767260599271,85.22725880050746,59.82431036257131,170761.14528775407,386.466463643187,146.98500356366384,43.44282796540945,37.51510842824439,43.28347255017375,42.40875484749423,15.033400095981875,10.180130185522211,437.23245779119225,683.4596837175835,142.31572037462317,18.906409826145563,29.856987671498356,1982.9830599840272,772.5583373750092
Kolhapur,2030,550.3305309726012,2562.991313256658,38768.66622685238,47.060467513822445,1793.610046739848,96565.42548651318,56.26962571437815,223.21655095189584,153.1516961122453,42785.06011820976,24.937060917781174,99.14769400956963,70.47957020656003,40279.07471880291,22.973863091715778,92.19426452660153,64.36431038526032,184876.99231031962,417.7030496656833,147.35710718501036,43.41656296193154,36.81347369590951,47.34022363203612,43.023706094311706,13.06823552420718,10.461319316428321,439.75060474188496,709.2024127127336,143.7201063472003,18.954973044894228,29.802563140021878,1982.9830599840272,772.5583373750092
Kolhapur,2035,554.8072699508962,2716.2922685221447,40326.41702891813,47.33580670735965,1793.610046739848,103752.66031516649,56.67303795555084,239.72981907104042,163.44151585576654,46100.22148217728,25.228086513773516,106.73400520629085,75.4668045090889,43397.195321608786,23.250053577438845,99.16127572459185,68.90430938045874,198992.85704368883,448.93963349089347,147.76273101415242,43.42526734145764,35.59074238590645,50.51607292137703,43.645583611255496,11.103070952432486,10.87920626685081,442.2687501862387,734.9452301490888,139.3772464176709,19.003536179233127,29.738937296119516,1982.9830599840272,772.5583373750092
Kolhapur,2040,558.4584345682198,2869.5933288404326,41884.16907391411,46.558299545023324,1793.610046739848,110939.89647292018,57.432150111793675,256.2430873828668,173.7313333671543,49415.38276453948,25.51911216398603,114.32031635582675,80.45403797837432,46515.31592441467,23.52624406316191,106.12828692258216,73.44430837565716,213108.72430717287,480.1762195133898,148.01020281763587,43.44100383322844,34.45343683459966,52.4032741897964,44.05380467321105,9.13790763815199,11.17345657414333,444.7868956305924,760.6880181050424,134.19442476166054,19.052099313572025,29.693315509116278,1982.9830599840272,772.5583373750092
Kolhapur,2045,560.6078840355738,3022.894404166263,43441.918633049616,47.01589123420065,1793.610046739848,118127.13263067388,58.069033597119976,272.75635569469324,184.02115087854204,52730.544128507005,25.810137814198544,121.90662750536265,85.44127214202928,49633.43649031204,23.802434530014164,113.09529264867624,77.98430839834617,227224.59157065686,511.41280553588615,148.11331940146994,43.45081962079216,33.778032604234006,53.26594406589397,44.24708576796393,7.172743066377297,11.308045352625552,447.3050425812852,786.4308060609958,131.05502828582053,19.10066270114023,29.670062458620897,1982.9830599840272,772.5583373750092
Kolhapur,2050,561.539217801036,3176.1954794920935,44999.66943511536,47.72605463979876,1793.610046739848,125314.36745932719,58.403322269837595,289.269623837923,194.31097062206328,56045.705329263874,26.10116346441106,129.49293870208385,90.42850630568424,52751.5570562094,24.07862498743101,120.06230384666655,82.52430739354459,241340.45630402613,542.6493893610963,148.14481078523846,43.45472718189204,33.498592606991366,53.57228015246773,44.316241931555226,5.2075784946026005,11.351876212530202,449.8231880256389,812.1735940169494,129.7948652937945,19.14922583547913,29.661203705804507,1982.9830599840272,772.5583373750092
Nagpur,2018,837.5640662882196,904.569155888416,17195.56399273641,-24.75057857184006,1036.8147048546593,50851.639099152606,57.51767449450993,88.02160514403101,66.69322827964075,22470.363503532208,30.29599995987638,42.22845643454399,42.74845198643054,11008.079691867824,11.443450033781142,19.61996444588586,16.02502096638264,75834.42610504164,167.94105991692658,158.83878469450008,35.69851684805293,102.23678959014046,34.477655966630415,45.21872759491522,23.30597167091344,19.82442786924282,546.5444942989171,648.1656101354283,118.4444101548354,21.424659728537197,33.02543145218569,1272.0299313554995,876.1863974675524
Nagpur,2019,895.6084081616327,916.3217651642753,17236.63501943306,-23.718621186102816,1036.2290093376662,51338.45866929705,58.143172533423076,86.91323335988872,67.94601814987882,21938.75654015396,29.534750268525926,41.21268808051115,43.6373313553314,11320.04819914684,11.529069162001829,20.08409874297134,16.164097073764204,77350.97167467306,173.8146500446127,158.27987377250832,36.18028167742223,103.01994557268448,34.10301028925831,43.84729370145372,23.927426131455363,19.861525951468842,542.3667916443725,650.0556101900046,117.88440325327937,21.546223365366018,33.030363840516465,1271.1537658464574,845.8936548083656
