Dist Name,Feature,MSE,MAE,RMSE,MAPE,R-squared
Dhule,PHOSPHATE PER HA OF NCA (Kg per ha),17.87449194,3.021880625,4.227823546,24.0687568,0.889004128
Dhule,POTASH PER HA OF GCA (Kg per ha),7.483703659,1.842122422,2.735635878,121080.1303,0.891697198
Dhule,POTASH PER HA OF NCA (Kg per ha),11.47511225,2.281520641,3.387493505,157057.446,0.895117032
Dhule,POTASH CONSUMPTION (tons),5688516.389,1546.543043,2385.061087,128721251.7,0.897149704
Dhule,PHOSPHATE CONSUMPTION (tons),7334057.815,2015.213379,2708.146565,23.00182581,0.910213956
Dhule,TOTAL PER HA OF NCA (Kg per ha),190.0491752,9.578437313,13.78583241,16.79758613,0.939801773
Dhule,NITROGEN PER HA OF NCA (Kg per ha),69.98182709,5.421529323,8.365514156,17.81146347,0.940271026
Dhule,NITROGEN PER HA OF GCA (Kg per ha),38.74285428,4.384685426,6.224375814,15.51793948,0.949760681
Dhule,TOTAL CONSUMPTION (tons),64572100.75,5889.722742,8035.676745,14.79962149,0.959467541
Dhule,NITROGEN CONSUMPTION (tons),21304802.64,3510.938411,4615.712582,16.77352393,0.963792697
Jalgaon,PHOSPHATE SHARE IN NPK (Percent),65.51831323,4.543312029,8.094338344,17.51390653,-1.045961999
Jalgaon,NITROGEN SHARE IN NPK (Percent),61.01215391,4.891293941,7.811027711,9.144649796,-0.480996971
Jalgaon,Precipitation (mm),25152.23478,122.028963,158.594561,19.13257508,-2.14E-05
Jalgaon,Annual Rainfall,31077.08838,145.2361237,176.286949,21.61027241,-1.29E-05
Jalgaon,Evapotranspiration (mm),6123.245942,62.73549774,78.25117214,9.847632605,-1.76E-06
Jalgaon,CURRENT FALLOW AREA (1000 ha),117.0890845,6.246285726,10.82077098,50.30163414,0.138126787
Jalgaon,OTHER FALLOW AREA (1000 ha),28.61838117,3.5333223,5.349615048,46.0193343,0.205252405
Jalgaon,Max Temp (Centigrate),0.137651117,0.309509462,0.371013635,0.901341368,0.261351531
Jalgaon,CULTIVABLE WASTE LAND AREA (1000 ha),8.418425799,1.812197046,2.90145236,21.07868614,0.294152815
Jalgaon,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),32.82110966,3.634783477,5.728971082,5.111672267,0.308434473
Jalgaon,NET CROPPED AREA (1000 ha),391.0104662,13.29692953,19.77398458,1.628768481,0.424272028
Jalgaon,Min Temp (Centigrate),0.14761554,0.325448445,0.384207679,1.587678653,0.431894789
Jalgaon,Production,79866.67602,225.0910483,282.6069285,21.23719958,0.437275102
Jalgaon,Yield,11884761.62,2753.788374,3447.428262,12.79170213,0.460773003
Jalgaon,CROPING INTENSITY (Percent),151.7257898,7.622590022,12.31770229,5.987442517,0.495387572
Jalgaon,POTASH SHARE IN NPK (Percent),18.60398811,3.138802309,4.313234066,108610.3293,0.513464826
Jalgaon,GROSS CROPPED AREA (1000 ha),12238.58266,69.58668625,110.6281278,6.537825716,0.557496289
Jalgaon,Area,8556.637083,64.63743106,92.50209232,5.338089135,0.565743974
Jalgaon,FOREST AREA (1000 ha),17.69106249,2.41610894,4.206074475,1.524782978,0.630257208
Jalgaon,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),11.46411765,1.38627451,3.385870294,11.98424169,0.673557307
Jalgaon,TOTAL AREA (1000 ha),0.000512473,0.007077021,0.022637858,0.000608029,0.730173834
Jalgaon,PHOSPHATE PER HA OF GCA (Kg per ha),63.93884902,5.140196078,7.99617715,25.98068386,0.75169421
Jalgaon,POTASH PER HA OF GCA (Kg per ha),64.72502345,5.148174674,8.045186352,218709.5242,0.80939893
Jalgaon,NITROGEN PER HA OF GCA (Kg per ha),164.8059177,8.26867123,12.83767571,16.02570152,0.83159607
Jalgaon,PHOSPHATE PER HA OF NCA (Kg per ha),78.65059804,5.672352941,8.86851724,23.79836462,0.834592608
Jalgaon,POTASH CONSUMPTION (tons),77492286.08,5309.548589,8802.970299,26.07569491,0.837394631
Jalgaon,PERMANENT PASTURES AREA (1000 ha),17.68028272,2.8320559,4.204792828,6.140685883,0.838641745
Jalgaon,POTASH PER HA OF NCA (Kg per ha),99.49926756,6.22171843,9.974931958,311696.3025,0.848357882
Jalgaon,PHOSPHATE CONSUMPTION (tons),51701441.84,4582.313725,7190.371468,22.83046693,0.848885367
Jalgaon,Irrigated Area,668.0762822,16.35121962,25.84717165,24640301.73,0.875492496
Jalgaon,TOTAL PER HA OF NCA (Kg per ha),903.133398,18.30607843,30.05217793,14.47163074,0.884255052
Jalgaon,TOTAL CONSUMPTION (tons),610287068.2,14738.5098,24703.98891,13.96812733,0.89208199
Jalgaon,NITROGEN PER HA OF NCA (Kg per ha),171.9996772,8.989405342,13.11486474,15.07882237,0.907067211
Jalgaon,NITROGEN CONSUMPTION (tons),123072986.8,7581.411765,11093.82652,14.3393519,0.908139707
Kolhapur,POTASH SHARE IN NPK (Percent),19.81991065,2.798022053,4.451955823,13.04070624,-0.119906512
Kolhapur,NITROGEN SHARE IN NPK (Percent),23.9669,3.566470588,4.895600065,6.292599282,-0.103815075
Kolhapur,Evapotranspiration (mm),3940.154092,52.22393288,62.77064674,6.804398,-0.002549913
Kolhapur,Max Temp (Centigrate),0.076216216,0.232816728,0.276072845,0.786849133,0.125760311
Kolhapur,Min Temp (Centigrate),0.1054124,0.269100624,0.324672758,1.443706678,0.163837755
Kolhapur,Precipitation (mm),222949.7823,393.8199187,472.1755842,22.49477956,0.173402612
Kolhapur,PHOSPHATE SHARE IN NPK (Percent),10.64823826,2.489692467,3.263163841,11.33432512,0.207401491
Kolhapur,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),5.128427901,1.411315336,2.264603255,3.581169592,0.220607306
Kolhapur,Annual Rainfall,110014.4987,267.7037223,331.684336,15.99074243,0.244995098
Kolhapur,NET CROPPED AREA (1000 ha),102.3755591,5.571575937,10.1180808,1.306284711,0.364997245
Kolhapur,PERMANENT PASTURES AREA (1000 ha),5.803995238,1.314796665,2.409148239,3.496885421,0.41009855
Kolhapur,CROPING INTENSITY (Percent),314.8250246,8.871480621,17.74330929,6.636922786,0.584139194
Kolhapur,OTHER FALLOW AREA (1000 ha),20.69116727,2.886169774,4.548754474,10.48400685,0.584462615
Kolhapur,PHOSPHATE PER HA OF GCA (Kg per ha),135.7087137,8.323921569,11.6494083,29.63016471,0.596834791
Kolhapur,GROSS CROPPED AREA (1000 ha),5905.410092,41.74175772,76.84666611,7.469186681,0.615410494
Kolhapur,POTASH PER HA OF GCA (Kg per ha),108.5623557,7.48951797,10.41932607,187534.9507,0.618738131
Kolhapur,FOREST AREA (1000 ha),2.814375428,0.939905104,1.677610034,0.640960992,0.648650195
Kolhapur,CURRENT FALLOW AREA (1000 ha),20.29830371,2.876699264,4.505363882,13.14161927,0.693940856
Kolhapur,NITROGEN PER HA OF GCA (Kg per ha),369.6671436,14.40183566,19.22672993,21.98516629,0.724627751
Kolhapur,Area,1428.329485,26.12703144,37.79324655,4.732051827,0.728031426
Kolhapur,Irrigated Area,571.2891355,13.13047029,23.9016555,13847410.67,0.754969579
Kolhapur,Yield,6060369.829,1992.394208,2461.78184,7.921926114,0.760453736
Kolhapur,PHOSPHATE PER HA OF NCA (Kg per ha),121.6875815,8.375191981,11.03120943,26.20393512,0.804909345
Kolhapur,POTASH PER HA OF NCA (Kg per ha),90.0957842,7.015764704,9.491879909,275934.0857,0.822227222
Kolhapur,POTASH CONSUMPTION (tons),15878201.92,2917.762508,3984.746155,176784469.2,0.832105875
Kolhapur,PHOSPHATE CONSUMPTION (tons),16827882.66,3214.750186,4102.180233,29.68637406,0.855833251
Kolhapur,TOTAL CONSUMPTION (tons),214620027.4,11069.9042,14649.91561,17.68137752,0.876422142
Kolhapur,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),1.504674209,0.735261563,1.226651625,2.323890365,0.876936513
Kolhapur,TOTAL PER HA OF NCA (Kg per ha),1103.646547,25.7296747,33.22117619,17.45508472,0.881375072
Kolhapur,NITROGEN PER HA OF NCA (Kg per ha),268.0285511,12.60151119,16.37157754,17.31977005,0.895852309
Kolhapur,NITROGEN CONSUMPTION (tons),46002095.93,5344.302997,6782.484496,17.60096665,0.903916632
Kolhapur,TOTAL AREA (1000 ha),33.97215686,0.878431373,5.828563877,0.112857572,0.905282227
Kolhapur,Production,17876.59579,105.657413,133.7033874,7.765118468,0.927998593
Kolhapur,CULTIVABLE WASTE LAND AREA (1000 ha),14.97354601,2.375978414,3.869566643,4.941921056,0.937957442
Nagpur,NITROGEN SHARE IN NPK (Percent),77.85355072,5.945132418,8.823465913,12.12393085,-0.13149982
Nagpur,Precipitation (mm),49330.33112,176.4725302,222.1043248,14.78904534,-0.000826981
Nagpur,Evapotranspiration (mm),4752.897179,56.15349925,68.94125891,6.846532388,-0.000140437
Nagpur,Annual Rainfall,40639.45416,164.7878189,201.5922969,16.56785888,0.042964021
Nagpur,Max Temp (Centigrate),0.138823714,0.286446605,0.372590545,0.870651742,0.065545071
Nagpur,CURRENT FALLOW AREA (1000 ha),28.93633696,3.063851055,5.379250595,15.56360394,0.175126055
Nagpur,PHOSPHATE SHARE IN NPK (Percent),78.88491624,5.042291533,8.881718091,17.65093648,0.204527024
Nagpur,Min Temp (Centigrate),0.173533654,0.335265141,0.416573708,1.633421476,0.242788992
Nagpur,Yield,11804035.72,2678.109439,3435.700179,18.20710314,0.278440978
Nagpur,POTASH SHARE IN NPK (Percent),22.1524197,3.116198375,4.706635709,34.19566401,0.288370102
Nagpur,CULTIVABLE WASTE LAND AREA (1000 ha),72.87100846,5.610633164,8.536451749,23.29861872,0.326430093
Nagpur,GROSS CROPPED AREA (1000 ha),762.8001961,16.47254902,27.6188377,2.677936633,0.418656389
Nagpur,CROPING INTENSITY (Percent),26.40152157,2.554117647,5.138241097,2.202173016,0.432820018
Nagpur,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),44.8863601,3.754071244,6.69972836,15.6667755,0.449533954
Nagpur,OTHER FALLOW AREA (1000 ha),58.7063681,4.406110828,7.662008099,19.16790326,0.503867409
Nagpur,NET CROPPED AREA (1000 ha),166.3525362,7.848310086,12.89777253,1.485185327,0.5242928
Nagpur,TOTAL AREA (1000 ha),0.280311979,0.285868066,0.529444972,0.028957853,0.539232114
Nagpur,Production,19909.41092,109.9342556,141.100712,19.22862349,0.566246085
Nagpur,Area,2438.611807,34.25438113,49.38230257,3.929576881,0.568745613
Nagpur,PHOSPHATE PER HA OF GCA (Kg per ha),100.0543444,5.758005526,10.00271685,34.18589413,0.611609477
Nagpur,FOREST AREA (1000 ha),45.49789721,4.332984492,6.745212911,2.518539209,0.61623829
Nagpur,PHOSPHATE PER HA OF NCA (Kg per ha),130.8080707,6.588530241,11.4371356,34.05655861,0.621075854
Nagpur,PHOSPHATE CONSUMPTION (tons),35246506.88,3532.720268,5936.876863,35.79374426,0.656584185
Nagpur,POTASH PER HA OF GCA (Kg per ha),5.404925275,1.731948644,2.324849517,56052.06798,0.690411133
Nagpur,POTASH PER HA OF NCA (Kg per ha),6.86710679,1.930575258,2.620516512,66607.75205,0.716581512
Nagpur,PERMANENT PASTURES AREA (1000 ha),150.4370773,7.639375943,12.26527934,10.98482277,0.72547972
Nagpur,POTASH CONSUMPTION (tons),2027990.183,1046.651201,1424.075203,48266509.25,0.72734075
Nagpur,Irrigated Area,284.1311312,10.06847248,16.8561897,22153236.95,0.863594371
Nagpur,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),20.17223146,2.628962092,4.491350739,3.376647302,0.875722978
Nagpur,TOTAL PER HA OF NCA (Kg per ha),239.4044753,10.7714096,15.47270097,19.97814742,0.883714419
Nagpur,TOTAL CONSUMPTION (tons),66452484.85,5809.51076,8151.839354,19.8954291,0.894679075
Nagpur,NITROGEN PER HA OF GCA (Kg per ha),22.53943585,3.440237399,4.747571574,13.91184964,0.946416296
Nagpur,NITROGEN PER HA OF NCA (Kg per ha),31.30322102,4.104441457,5.594928152,14.34559484,0.946616484
Nagpur,NITROGEN CONSUMPTION (tons),9105220.688,2182.944579,3017.485822,14.04564521,0.949703788
Nanded,TOTAL AREA (1000 ha),0.001427923,0.018384689,0.037787868,0.001779526,-0.857013827
Nanded,Precipitation (mm),47213.44527,154.5133715,217.286551,19.57816955,0.044279295
Nanded,Annual Rainfall,77626.19449,203.2871306,278.6147779,25.063551,0.052540124
Nanded,Evapotranspiration (mm),3521.962252,48.0924467,59.34612247,6.314628857,0.072940189
Nanded,OTHER FALLOW AREA (1000 ha),56.31329877,5.119764272,7.504218732,41.14962654,0.092652855
Nanded,NITROGEN SHARE IN NPK (Percent),53.73123488,5.477378704,7.330159267,9.758105649,0.168605026
Nanded,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),4.774061872,1.41147799,2.184962671,7.652248261,0.187380163
Nanded,NET CROPPED AREA (1000 ha),379.9004189,13.0921337,19.49103432,1.799936291,0.190105788
Nanded,CULTIVABLE WASTE LAND AREA (1000 ha),21.37513658,2.22149358,4.623325273,6.08229782,0.220066974
Nanded,Max Temp (Centigrate),0.131355052,0.304214952,0.362429376,0.908890313,0.226347254
Nanded,POTASH SHARE IN NPK (Percent),17.58007968,3.359080755,4.19286056,1316542.546,0.236231981
Nanded,PHOSPHATE SHARE IN NPK (Percent),28.87524161,4.096625264,5.373568796,18.35477541,0.290131181
Nanded,Min Temp (Centigrate),0.184042974,0.365124485,0.429002301,1.732859159,0.290824017
Nanded,Yield,13217659.56,2965.424545,3635.60993,18.73323754,0.333203061
Nanded,CURRENT FALLOW AREA (1000 ha),164.1851128,8.355042057,12.81347388,47.73533183,0.373394011
Nanded,FOREST AREA (1000 ha),9.37652896,1.781551195,3.062111846,2.061772935,0.392246348
Nanded,Production,58443.87332,189.9328117,241.751677,29.0597731,0.424165588
Nanded,Area,5537.956814,51.64803922,74.41744966,4.420186203,0.465661678
Nanded,PERMANENT PASTURES AREA (1000 ha),46.2120554,3.111788259,6.79794494,7.411573766,0.55498796
Nanded,GROSS CROPPED AREA (1000 ha),1122.465867,24.46216813,33.50322173,2.878742719,0.692525037
Nanded,POTASH PER HA OF GCA (Kg per ha),33.76843333,3.734705882,5.811061291,34.33657875,0.729450976
Nanded,POTASH CONSUMPTION (tons),25358534.04,3262.313725,5035.725771,35.02856142,0.746459898
Nanded,POTASH PER HA OF NCA (Kg per ha),48.20886275,4.405490196,6.943260239,34.29680789,0.756774944
Nanded,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),3.539180496,0.826141877,1.881270979,2.144871262,0.776921973
Nanded,Irrigated Area,205.7672679,8.95229506,14.3445902,12869726.77,0.818388766
Nanded,CROPING INTENSITY (Percent),12.21916496,2.48716341,3.495592219,2.129656716,0.849785561
Nanded,PHOSPHATE PER HA OF GCA (Kg per ha),61.39231889,5.612313997,7.835325066,70.79840806,0.878441511
Nanded,PHOSPHATE CONSUMPTION (tons),45390201.39,4711.901961,6737.225051,37.62463119,0.887516969
Nanded,PHOSPHATE PER HA OF NCA (Kg per ha),86.93893137,6.497058824,9.324104856,37.81959245,0.891289241
Nanded,NITROGEN PER HA OF GCA (Kg per ha),72.18303243,6.562396551,8.496059818,28.51462814,0.931867991
Nanded,TOTAL CONSUMPTION (tons),199635331.8,9774.216071,14129.23677,25.77373494,0.939959401
Nanded,NITROGEN CONSUMPTION (tons),46366229.85,5168.70871,6809.275281,22.7107984,0.94467183
Nanded,TOTAL PER HA OF NCA (Kg per ha),358.9449562,13.03856978,18.94584272,25.37410031,0.945337583
Nanded,NITROGEN PER HA OF NCA (Kg per ha),84.61706654,7.033694367,9.198753532,24.79905011,0.948659269
Nasik,TOTAL AREA (1000 ha),0.005837128,0.042446744,0.076401101,0.002715213,-0.258903046
Nasik,Evapotranspiration (mm),5375.212605,59.61067873,73.31584143,10.42180378,-4.14E-05
Nasik,Annual Rainfall,44204.45803,177.3855248,210.2485625,19.51571747,0.070014227
Nasik,GROSS CROPPED AREA (1000 ha),3276.479795,34.65013261,57.24054328,3.599687364,0.150862138
Nasik,Max Temp (Centigrate),0.114791418,0.279039903,0.338808822,0.877705034,0.156434321
Nasik,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),111.7195061,7.003103726,10.56974485,4.304395582,0.168506254
Nasik,Area,17838.74023,79.42176471,133.5617469,7.622966265,0.168550103
Nasik,OTHER FALLOW AREA (1000 ha),186.0306648,8.828961263,13.63930588,22.76436248,0.171466146
Nasik,NET CROPPED AREA (1000 ha),1014.855651,20.64135257,31.85679913,2.449745906,0.199410969
Nasik,CULTIVABLE WASTE LAND AREA (1000 ha),70.95404548,5.474545884,8.423422433,22.55987216,0.218406611
Nasik,CROPING INTENSITY (Percent),24.24441698,2.490264211,4.923861999,2.141639319,0.240673903
Nasik,Precipitation (mm),58118.63481,200.622226,241.0780679,23.41230277,0.277335663
Nasik,NITROGEN SHARE IN NPK (Percent),26.06628824,3.791176471,5.105515472,6.202928508,0.280642918
Nasik,Min Temp (Centigrate),0.131974766,0.313711543,0.363283314,1.657181091,0.28837398
Nasik,Yield,9198995.13,2350.344706,3032.984525,10.7075475,0.297231799
Nasik,PERMANENT PASTURES AREA (1000 ha),16.54045841,2.85781061,4.06699624,10.53317023,0.337067727
Nasik,POTASH SHARE IN NPK (Percent),12.28623651,2.576708869,3.505172821,778155.03,0.409010344
Nasik,PHOSPHATE SHARE IN NPK (Percent),19.92553325,3.469636181,4.463802554,14.85926407,0.434625458
Nasik,CURRENT FALLOW AREA (1000 ha),432.4889187,12.59601697,20.79636792,19.35272949,0.494383523
Nasik,Production,42117.03661,167.9523338,205.2243568,21.23901774,0.593829248
Nasik,FOREST AREA (1000 ha),27.34743375,3.356460948,5.229477388,1.030455087,0.853544558
Nasik,Irrigated Area,1102.500859,16.84243646,33.20392836,23552631.54,0.862214126
Nasik,POTASH PER HA OF GCA (Kg per ha),7.480610054,1.86072902,2.735070393,124894.0131,0.890242091
Nasik,POTASH CONSUMPTION (tons),6103209.776,1683.12428,2470.467522,117425927.4,0.911365421
Nasik,POTASH PER HA OF NCA (Kg per ha),7.602994929,1.868133957,2.757352884,144436.9551,0.915751399
Nasik,PHOSPHATE CONSUMPTION (tons),26678742.47,3436.598781,5165.146897,34.17808803,0.927320742
Nasik,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),17.03095407,1.983081186,4.126857651,16.24564759,0.932144939
Nasik,PHOSPHATE PER HA OF GCA (Kg per ha),24.3612492,3.595639861,4.93571162,38.02878233,0.932228773
Nasik,PHOSPHATE PER HA OF NCA (Kg per ha),32.28751159,3.993622981,5.682210097,39.82179067,0.932893607
Nasik,NITROGEN PER HA OF GCA (Kg per ha),40.15981677,4.852484232,6.337177351,21.29064231,0.955718838
Nasik,TOTAL CONSUMPTION (tons),140827676.4,9004.030757,11867.08373,18.94778779,0.956469201
Nasik,TOTAL PER HA OF NCA (Kg per ha),154.0630025,9.784694813,12.41221183,19.12213652,0.963715915
Nasik,NITROGEN PER HA OF NCA (Kg per ha),42.80079312,5.466117031,6.542231509,21.36823434,0.964499848
Nasik,NITROGEN CONSUMPTION (tons),32312748.94,4838.853671,5684.430397,21.60817918,0.964795061
Osmanabad,Annual Rainfall,40047.57855,153.2915897,200.118911,119002589.1,0.059444246
Osmanabad,Evapotranspiration (mm),5309.118832,53.13135833,72.86370037,8.3705719,0.166157406
Osmanabad,Yield,12082050.66,2783.216072,3475.924433,19.86248512,0.173275469
Osmanabad,CULTIVABLE WASTE LAND AREA (1000 ha),163.6051442,7.075737132,12.79082265,10.96304273,0.2342144
Osmanabad,Precipitation (mm),33425.56732,144.9756398,182.8266045,24.42623504,0.257871313
Osmanabad,PERMANENT PASTURES AREA (1000 ha),3.919723829,1.293641625,1.979829242,3.518717379,0.266097191
Osmanabad,POTASH SHARE IN NPK (Percent),18.85118924,3.378444003,4.341795624,1173306.938,0.268315185
Osmanabad,Max Temp (Centigrate),0.118355589,0.299172537,0.344028471,0.910649564,0.29357891
Osmanabad,NITROGEN SHARE IN NPK (Percent),28.51632941,4.014117647,5.340068297,7.236058194,0.310919252
Osmanabad,Min Temp (Centigrate),0.155342246,0.333253604,0.394134807,1.693085898,0.331571294
Osmanabad,NET CROPPED AREA (1000 ha),3879.291765,33.40784314,62.28396073,3.112099651,0.377801535
Osmanabad,Production,386164.0938,457.010388,621.4210278,36.89899438,0.396443825
Osmanabad,CURRENT FALLOW AREA (1000 ha),960.4934451,19.5379931,30.99182868,22.87911236,0.462961058
Osmanabad,PHOSPHATE SHARE IN NPK (Percent),21.95611835,3.510707959,4.685735625,13.97758575,0.618497649
Osmanabad,Area,33778.8792,114.8239216,183.7903131,5.76123142,0.643851486
Osmanabad,POTASH PER HA OF GCA (Kg per ha),4.287647059,1.529019608,2.070663434,43.83077868,0.664690502
Osmanabad,Irrigated Area,2524.905781,32.47116316,50.24844059,79774306.73,0.71767649
Osmanabad,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),5.988411885,1.404758116,2.447123186,6.738265815,0.719300275
Osmanabad,GROSS CROPPED AREA (1000 ha),7422.867989,61.59161467,86.15606762,4.39860146,0.732153442
Osmanabad,POTASH CONSUMPTION (tons),7828253.842,1961.588135,2797.901686,70193883.85,0.763376976
Osmanabad,OTHER FALLOW AREA (1000 ha),280.3640975,10.48288295,16.74407649,13.30039141,0.769124879
Osmanabad,POTASH PER HA OF NCA (Kg per ha),7.351664636,1.827635921,2.71139533,65010.58326,0.783492898
Osmanabad,NITROGEN PER HA OF GCA (Kg per ha),29.97028824,3.817843137,5.474512603,27.67937863,0.811786309
Osmanabad,FOREST AREA (1000 ha),0.858446784,0.460293965,0.926524033,12.63771719,0.828748352
Osmanabad,PHOSPHATE PER HA OF GCA (Kg per ha),14.65018112,2.680462152,3.827555501,66.11549635,0.870767195
Osmanabad,NITROGEN CONSUMPTION (tons),47992395.39,5159.431373,6927.654393,27.39967734,0.877723868
Osmanabad,NITROGEN PER HA OF NCA (Kg per ha),46.8323098,5.134901961,6.843413608,27.29855864,0.882739098
Osmanabad,TOTAL CONSUMPTION (tons),195759503.4,9995.54902,13991.4082,29.26798301,0.886149381
Osmanabad,PHOSPHATE CONSUMPTION (tons),30584271.55,3647.470588,5530.304833,46.04800743,0.887992932
Osmanabad,CROPING INTENSITY (Percent),42.37392487,4.623369001,6.509525702,3.389254794,0.898061549
Osmanabad,TOTAL PER HA OF NCA (Kg per ha),147.2577067,9.277521826,12.13497865,38.16733298,0.916756656
Osmanabad,PHOSPHATE PER HA OF NCA (Kg per ha),23.31765067,3.442914956,4.828835333,69.05915157,0.917607465
Osmanabad,TOTAL AREA (1000 ha),56.00862745,1.756862745,7.483891197,0.12206892,0.928093927
Osmanabad,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),1.903865794,0.962807107,1.379806434,3.211516183,0.967031453
Parbhani,Evapotranspiration (mm),5114.465479,55.29499246,71.51549118,8.261432081,-3.01E-06
Parbhani,OTHER FALLOW AREA (1000 ha),229.1996442,10.19946289,15.13934094,43.15163098,0.054638644
Parbhani,Precipitation (mm),38059.45751,152.7971911,195.0883326,22.54865001,0.136437628
Parbhani,Annual Rainfall,55044.57646,193.6696676,234.6158061,24.5223228,0.150343055
Parbhani,POTASH SHARE IN NPK (Percent),30.67616409,3.072186292,5.538606692,1559472.775,0.187990151
Parbhani,NITROGEN SHARE IN NPK (Percent),30.61526863,3.858235294,5.533106598,6.509167935,0.26433527
Parbhani,PHOSPHATE SHARE IN NPK (Percent),33.59655693,4.151560046,5.796253698,23.15457922,0.287453741
Parbhani,Max Temp (Centigrate),0.124220884,0.300582878,0.352449832,0.892965683,0.327514324
Parbhani,Min Temp (Centigrate),0.171786038,0.351912143,0.414470793,1.721599383,0.370235405
Parbhani,Yield,10676585.43,2609.438126,3267.504465,17.23666451,0.3939382
Parbhani,FOREST AREA (1000 ha),2.392549512,0.800758524,1.546786835,2.202649451,0.41621923
Parbhani,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),14.44942802,2.674122795,3.801240326,7.618500492,0.425755447
Parbhani,CULTIVABLE WASTE LAND AREA (1000 ha),89.01791719,4.800807188,9.434930693,23.78489095,0.43821826
Parbhani,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),0.597419981,0.449731772,0.77292948,2.75799996,0.485044219
Parbhani,Production,123576.5583,274.6950141,351.5345763,27.10595505,0.560326615
Parbhani,Area,20596.92049,96.53686275,143.5162726,5.56680663,0.628320997
Parbhani,NET CROPPED AREA (1000 ha),1362.865246,22.18985299,36.91700483,2.506365376,0.685208925
Parbhani,CURRENT FALLOW AREA (1000 ha),399.1205832,12.2170864,19.97800248,29.8360929,0.690596898
Parbhani,Irrigated Area,568.9473885,14.91972456,23.85261806,22145591.43,0.805321484
Parbhani,POTASH PER HA OF GCA (Kg per ha),2.740322616,1.112113515,1.655391983,39495.44461,0.805552888
Parbhani,GROSS CROPPED AREA (1000 ha),4798.527257,49.71635005,69.27140288,4.191034082,0.817091861
Parbhani,POTASH CONSUMPTION (tons),4681087.843,1425.266321,2163.582178,82151566.88,0.842358488
Parbhani,PERMANENT PASTURES AREA (1000 ha),5.112941176,0.905882353,2.261181367,3.157187291,0.845413586
Parbhani,POTASH PER HA OF NCA (Kg per ha),6.845799371,1.690741812,2.616447854,73907.97215,0.851284392
Parbhani,PHOSPHATE PER HA OF GCA (Kg per ha),9.439490196,2.123921569,3.072375335,46.22785774,0.891051024
Parbhani,TOTAL AREA (1000 ha),459.6466667,3.066666667,21.43937188,0.279260329,0.901834578
Parbhani,NITROGEN PER HA OF GCA (Kg per ha),17.87589412,3.060392157,4.227989371,21.37348077,0.904778706
Parbhani,PHOSPHATE PER HA OF NCA (Kg per ha),18.78916532,3.026742742,4.334647081,69.12858866,0.92945285
Parbhani,PHOSPHATE CONSUMPTION (tons),11624185.8,2316.057765,3409.426021,66.99079828,0.932867206
Parbhani,CROPING INTENSITY (Percent),43.38435111,4.642295838,6.586679825,3.171242951,0.93473603
Parbhani,NITROGEN CONSUMPTION (tons),21749621.89,3253.87697,4663.648988,20.65658967,0.941829271
Parbhani,NITROGEN PER HA OF NCA (Kg per ha),27.96963466,3.896382311,5.288632589,22.62818167,0.951927829
Parbhani,TOTAL CONSUMPTION (tons),61951436.84,5355.623902,7870.923506,21.03879222,0.955509648
Parbhani,TOTAL PER HA OF NCA (Kg per ha),91.67269312,6.351313243,9.574585793,23.22836517,0.957594817
Pune,PHOSPHATE SHARE IN NPK (Percent),19.28245309,3.218449797,4.39117901,13.26505544,-0.065431772
Pune,CROPING INTENSITY (Percent),373.6508302,9.463401207,19.33004993,23083791.56,-0.000112534
Pune,TOTAL AREA (1000 ha),1.139762371,0.293250377,1.067596539,0.018727529,-7.40E-06
Pune,GROSS CROPPED AREA (1000 ha),35677.9055,97.9714178,188.885959,219938920.8,-5.84E-06
Pune,Max Temp (Centigrate),0.107858753,0.266853122,0.328418564,0.8564595,0.088755455
Pune,Precipitation (mm),88712.05036,236.0559397,297.8456821,24.47855654,0.13001826
Pune,Evapotranspiration (mm),5429.212265,62.3038301,73.68318848,11.35979169,0.140896849
Pune,Annual Rainfall,48299.82374,182.0104876,219.7722088,19.97538106,0.153102435
Pune,Min Temp (Centigrate),0.128130698,0.304877131,0.357953486,1.642601313,0.206605272
Pune,CURRENT FALLOW AREA (1000 ha),252.6490496,10.9274847,15.89493786,37.516315,0.257692038
Pune,CULTIVABLE WASTE LAND AREA (1000 ha),105.1824061,3.375070053,10.25584741,8.70002733,0.270308543
Pune,POTASH SHARE IN NPK (Percent),13.41535356,2.821884978,3.66269758,1159950.64,0.283966866
Pune,NITROGEN SHARE IN NPK (Percent),23.8330874,3.589858906,4.881914318,6.218126647,0.339419437
